year,month,period,importer_state,urf_code,urf_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
1998,2,1998-02-01,SP,0717600,0717600 - PORTO DO RIO DE JANEIRO,6960,5937,84960,3600,0,88560,12.206897,0.853017,14.310258,1
1998,2,1998-02-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,680,531,7953,3334,4,11291,11.695588,0.780882,14.977401,3
1998,2,1998-02-01,SP,0817800,0817800 - PORTO DE SANTOS,51147,41614,970068,37011,5642,1012721,18.966274,0.813616,23.311097,6
1998,2,1998-02-01,SP,0910600,0910600 - FOZ DO IGUACU,517,460,3617,50,0,3667,6.996132,0.889749,7.863043,1
1998,2,1998-02-01,SP,1010900,1010900 - URUGUAIANA,47139,42545,1193836,8190,6955,1208981,25.325866,0.902544,28.060548,1
1998,3,1998-03-01,AM,0227600,0227600 - PORTO DE MANAUS,14756,12638,188495,11287,0,199782,12.774126,0.856465,14.914939,6
1998,3,1998-03-01,CE,0317600,0317600 - PORTO DE FORTALEZA,2340,1934,43610,2295,301,46206,18.636752,0.826496,22.549121,2
1998,3,1998-03-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,6600,6721,68286,5793,0,74079,10.346364,1.018333,10.160095,3
1998,3,1998-03-01,ES,0727600,0727600 - PORTO DE VITORIA,26986,22078,256101,14000,1281,271382,9.490143,0.818128,11.599828,1
1998,3,1998-03-01,ES,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,116,90,738,167,4,909,6.362069,0.775862,8.2,1
1998,3,1998-03-01,ES,0817800,0817800 - PORTO DE SANTOS,86,13,602,12,3,617,7.0,0.151163,46.307692,1
1998,3,1998-03-01,PE,0910600,0910600 - FOZ DO IGUACU,1056,844,6432,149,126,6707,6.090909,0.799242,7.620853,1
1998,3,1998-03-01,PR,0910600,0910600 - FOZ DO IGUACU,408,408,2448,146,49,2643,6.0,1.0,6.0,1
1998,3,1998-03-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,72,22,576,32,0,608,8.0,0.305556,26.181818,1
1998,3,1998-03-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,16,8,123,268,0,391,7.6875,0.5,15.375,1
1998,3,1998-03-01,RS,1015300,1015300 - CHUI,35517,36095,393285,4147,0,397432,11.073148,1.016274,10.89583,8
1998,3,1998-03-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,15,6,150,63,0,213,10.0,0.4,25.0,1
1998,3,1998-03-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1999,1395,19311,7309,60,26680,9.66033,0.697849,13.843011,1
1998,3,1998-03-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,221,90,3842,486,38,4366,17.384615,0.40724,42.688889,5
1998,3,1998-03-01,SP,0817800,0817800 - PORTO DE SANTOS,86454,74619,1550694,59792,10633,1621119,17.936637,0.863106,20.78149,7
1998,3,1998-03-01,SP,1010900,1010900 - URUGUAIANA,160881,145194,3849153,26910,22427,3898490,23.925467,0.902493,26.510414,1
1998,4,1998-04-01,AM,0227600,0227600 - PORTO DE MANAUS,20389,15588,177822,24840,0,202662,8.721467,0.76453,11.407621,5
1998,4,1998-04-01,CE,0317600,0317600 - PORTO DE FORTALEZA,13130,11074,280686,10677,1402,292765,21.377456,0.843412,25.346397,1
1998,4,1998-04-01,ES,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,72,25,288,442,1,731,4.0,0.347222,11.52,1
1998,4,1998-04-01,ES,0727600,0727600 - PORTO DE VITORIA,26677,19930,230552,14000,1153,245705,8.642351,0.747086,11.568088,1
1998,4,1998-04-01,MG,0717600,0717600 - PORTO DO RIO DE JANEIRO,2958,2367,32538,1809,0,34347,11.0,0.800203,13.746515,1
1998,4,1998-04-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,28,17,221,11,0,232,7.892857,0.607143,13.0,1
1998,4,1998-04-01,RS,1015300,1015300 - CHUI,28146,29066,329959,3691,0,333650,11.723122,1.032687,11.352061,8
1998,4,1998-04-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1378,1205,14893,4393,14,19300,10.807692,0.874456,12.359336,5
1998,4,1998-04-01,SP,0817800,0817800 - PORTO DE SANTOS,73406,63148,1191423,41604,6492,1239519,16.230594,0.860257,18.867153,9
1998,4,1998-04-01,SP,1010900,1010900 - URUGUAIANA,61590,55585,1516814,10530,8837,1536181,24.627602,0.9025,27.288189,1
1998,5,1998-05-01,AM,0227600,0227600 - PORTO DE MANAUS,5835,5666,113398,7940,0,121338,19.434105,0.971037,20.013766,8
1998,5,1998-05-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,900,742,14038,4351,0,18389,15.597778,0.824444,18.919137,3
1998,5,1998-05-01,AP,0210100,0210100 - BELEM,655,737,21050,305,0,21355,32.137405,1.125191,28.561737,1
1998,5,1998-05-01,AP,0240100,0240100 - MACAPA,60,288,4320,208,0,4528,72.0,4.8,15.0,1
1998,5,1998-05-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,5760,5410,47442,5320,0,52762,8.236458,0.939236,8.769316,2
1998,5,1998-05-01,ES,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,72,25,590,471,3,1064,8.194444,0.347222,23.6,1
1998,5,1998-05-01,ES,0727600,0727600 - PORTO DE VITORIA,40548,32106,381429,22000,1907,405336,9.406851,0.791802,11.880303,1
1998,5,1998-05-01,PR,1010900,1010900 - URUGUAIANA,300,300,1854,60,37,1951,6.18,1.0,6.18,1
1998,5,1998-05-01,RS,1015300,1015300 - CHUI,20280,20675,214028,2085,0,216113,10.553649,1.019477,10.352019,8
1998,5,1998-05-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1042,396,22097,5092,156,27345,21.206334,0.380038,55.800505,7
1998,5,1998-05-01,SP,0817800,0817800 - PORTO DE SANTOS,153394,126548,2765614,110159,17711,2893484,18.02948,0.824987,21.854269,10
1998,5,1998-05-01,SP,0910600,0910600 - FOZ DO IGUACU,5992,5444,96534,1200,565,98299,16.110481,0.908545,17.732182,1
1998,5,1998-05-01,SP,1010900,1010900 - URUGUAIANA,128323,113500,2914370,22222,16976,2953568,22.711205,0.884487,25.677269,1
1998,6,1998-06-01,AM,0227600,0227600 - PORTO DE MANAUS,18136,20887,184296,17635,0,201931,10.161888,1.151687,8.823479,7
1998,6,1998-06-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,2880,2596,33576,1606,0,35182,11.658333,0.901389,12.933744,1
1998,6,1998-06-01,MG,0717600,0717600 - PORTO DO RIO DE JANEIRO,5347,4061,55847,1239,0,57086,10.444548,0.759491,13.752032,2
1998,6,1998-06-01,PR,0910600,0910600 - FOZ DO IGUACU,137,137,3288,50,0,3338,24.0,1.0,24.0,1
1998,6,1998-06-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,113,100,882,141,0,1023,7.80531,0.884956,8.82,1
1998,6,1998-06-01,RS,1015300,1015300 - CHUI,8784,9098,95655,1072,0,96727,10.889686,1.035747,10.513849,6
1998,6,1998-06-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1025,1127,26077,4653,130,30860,25.440976,1.099512,23.138421,2
1998,6,1998-06-01,SP,0817800,0817800 - PORTO DE SANTOS,61490,46886,1262362,45213,9876,1317451,20.52955,0.762498,26.924071,7
1998,6,1998-06-01,SP,1010900,1010900 - URUGUAIANA,114502,103503,2632839,18720,15342,2666901,22.993825,0.903941,25.437321,1
1998,7,1998-07-01,AM,0227600,0227600 - PORTO DE MANAUS,14427,12166,197210,9757,0,206967,13.669509,0.84328,16.209929,5
1998,7,1998-07-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,1116,1137,10426,2228,0,12654,9.342294,1.018817,9.169745,2
1998,7,1998-07-01,ES,0617600,0617600 - AEROPORTO TANCREDO NEVES,25,10,175,42,0,217,7.0,0.4,17.5,1
1998,7,1998-07-01,ES,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,446,414,4680,3805,23,8508,10.493274,0.928251,11.304348,2
1998,7,1998-07-01,ES,0727600,0727600 - PORTO DE VITORIA,41916,29063,373725,22900,1869,398494,8.916046,0.693363,12.859134,1
1998,7,1998-07-01,MG,0717600,0717600 - PORTO DO RIO DE JANEIRO,2232,1785,24552,639,0,25191,11.0,0.799731,13.754622,2
1998,7,1998-07-01,PA,0217601,0217601 - AEROPORTO INTERNAC. DE BELEM (PA),28,14,168,27,0,195,6.0,0.5,12.0,1
1998,7,1998-07-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,2889,1216,19708,1966,0,21674,6.821738,0.420907,16.207237,2
1998,7,1998-07-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,148,354,2791,1148,0,3939,18.858108,2.391892,7.884181,1
1998,7,1998-07-01,RS,1015300,1015300 - CHUI,15705,15503,167238,1978,0,169216,10.648711,0.987138,10.78746,7
1998,7,1998-07-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,191,175,4531,2299,3,6833,23.722513,0.91623,25.891429,3
1998,7,1998-07-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,36,30,547,1125,2,1674,15.194444,0.833333,18.233333,1
1998,7,1998-07-01,SP,0817800,0817800 - PORTO DE SANTOS,31681,24729,619103,22422,4748,646273,19.541776,0.780562,25.035505,7
1998,7,1998-07-01,SP,1010900,1010900 - URUGUAIANA,133704,120732,3070468,22230,17894,3110592,22.964668,0.90298,25.432098,1
1998,8,1998-08-01,AM,0227600,0227600 - PORTO DE MANAUS,13394,12951,241501,13083,0,254584,18.030536,0.966925,18.647286,6
1998,8,1998-08-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,4560,4649,54384,3363,0,57747,11.926316,1.019518,11.698,2
1998,8,1998-08-01,ES,0727600,0727600 - PORTO DE VITORIA,11328,8429,112930,5900,565,119395,9.969103,0.744085,13.397793,1
1998,8,1998-08-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,32268,28258,89117,11093,0,100210,2.761776,0.875728,3.153691,2
1998,8,1998-08-01,RS,1015300,1015300 - CHUI,17049,16420,177655,2335,0,179990,10.420259,0.963106,10.819428,6
1998,8,1998-08-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,20,6,200,21,0,221,10.0,0.3,33.333333,1
1998,8,1998-08-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,536,550,5353,4342,27,9722,9.98694,1.026119,9.732727,2
