year,month,period,country_code,country_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2021,6,2021-06-01,161,Taiwan (Formosa),65,55,5544,210,11,5765,85.292308,0.846154,100.8,2
2021,6,2021-06-01,190,Coreia do Sul,91,80,1078,138,0,1216,11.846154,0.879121,13.475,2
2021,6,2021-06-01,195,Croácia,9,10,196,4,0,200,21.777778,1.111111,19.6,1
2021,6,2021-06-01,245,Espanha,84,77,892,104,0,996,10.619048,0.916667,11.584416,1
2021,6,2021-06-01,249,Estados Unidos,90,80,1324,873,1,2198,14.711111,0.888889,16.55,2
2021,6,2021-06-01,351,Hong Kong,3,2,133,40,0,173,44.333333,0.666667,66.5,1
2021,6,2021-06-01,361,Índia,16350,12471,288942,5502,197,294641,17.672294,0.762752,23.169112,2
2021,6,2021-06-01,365,Indonésia,124247,84171,2924611,42550,1747,2968908,23.538685,0.677449,34.746065,6
2021,6,2021-06-01,386,Itália,356,1022,32166,381,5,32552,90.353933,2.870787,31.473581,3
2021,6,2021-06-01,420,Laos,18,27,540,20,1,561,30.0,1.5,20.0,1
2021,6,2021-06-01,670,Romênia,404,1650,16905,1289,80,18274,41.844059,4.084158,10.245455,2
2021,6,2021-06-01,820,Tunísia,4,2,525,1,0,526,131.25,0.5,262.5,1
2021,6,2021-06-01,858,Vietnã,282219,189464,8069582,242455,5155,8317192,28.593334,0.671337,42.591637,15
2021,7,2021-07-01,081,Bangladesh,5698,3611,60134,6211,66,66411,10.553528,0.633731,16.653005,1
2021,7,2021-07-01,093,Mianmar,800,2688,34246,9450,0,43696,42.8075,3.36,12.740327,1
2021,7,2021-07-01,105,Brasil,1,0,23,0,0,23,23.0,0.0,,1
2021,7,2021-07-01,141,Camboja,10946,9735,161270,15686,186,177142,14.733236,0.889366,16.565999,5
2021,7,2021-07-01,160,China,30483,23741,878888,46359,290,925537,28.83207,0.778828,37.019839,11
2021,7,2021-07-01,161,Taiwan (Formosa),31,29,1726,21,4,1751,55.677419,0.935484,59.517241,1
2021,7,2021-07-01,195,Croácia,2,3,38,38,0,76,19.0,1.5,12.666667,1
2021,7,2021-07-01,351,Hong Kong,2500,2500,67793,4400,0,72193,27.1172,1.0,27.1172,1
2021,7,2021-07-01,361,Índia,4944,3689,83168,1840,57,85065,16.822006,0.746157,22.544863,1
2021,7,2021-07-01,365,Indonésia,94171,66027,2182887,46274,1400,2230561,23.180034,0.701139,33.060521,6
2021,7,2021-07-01,386,Itália,1698,1448,162646,1637,567,164850,95.786808,0.852768,112.324586,4
2021,7,2021-07-01,420,Laos,66,100,1788,119,2,1909,27.090909,1.515152,17.88,1
2021,7,2021-07-01,670,Romênia,1142,1148,84735,901,246,85882,74.198774,1.005254,73.810976,3
2021,7,2021-07-01,820,Tunísia,8,5,1044,45,1,1090,130.5,0.625,208.8,1
2021,7,2021-07-01,858,Vietnã,417136,272379,10306539,340241,7013,10653793,24.707863,0.652974,37.838963,10
2021,8,2021-08-01,081,Bangladesh,11065,3981,49976,1645,84,51705,4.516584,0.359783,12.55363,1
2021,8,2021-08-01,098,Bósnia-Herzegovina,650,445,40581,1428,28,42037,62.432308,0.684615,91.193258,1
2021,8,2021-08-01,141,Camboja,5992,3983,82340,9442,50,91832,13.741656,0.66472,20.67286,3
2021,8,2021-08-01,160,China,46795,37504,1297331,73332,457,1371120,27.72371,0.801453,34.591804,6
2021,8,2021-08-01,249,Estados Unidos,94,33,2679,380,0,3059,28.5,0.351064,81.181818,1
2021,8,2021-08-01,361,Índia,9876,6858,153696,3353,105,157154,15.562576,0.694411,22.411199,1
2021,8,2021-08-01,365,Indonésia,77272,50501,1483105,41357,990,1525452,19.193304,0.653549,29.367834,4
2021,8,2021-08-01,386,Itália,298,205,8453,25,16,8494,28.365772,0.687919,41.234146,1
2021,8,2021-08-01,767,Suíça,2510,1709,76674,9316,34,86024,30.54741,0.680876,44.864833,1
2021,8,2021-08-01,820,Tunísia,1,1,129,1,0,130,129.0,1.0,129.0,1
2021,8,2021-08-01,858,Vietnã,331137,215649,8336524,349214,5674,8691412,25.175453,0.651238,38.657838,10
2021,9,2021-09-01,081,Bangladesh,11488,4228,56928,1515,116,58559,4.955432,0.368036,13.464522,1
2021,9,2021-09-01,098,Bósnia-Herzegovina,1848,1299,102230,1929,41,104200,55.319264,0.702922,78.698999,1
2021,9,2021-09-01,105,Brasil,10,1,264,1,0,265,26.4,0.1,264.0,1
2021,9,2021-09-01,141,Camboja,20617,14678,383741,18122,305,402168,18.612844,0.711937,26.143957,3
2021,9,2021-09-01,160,China,44753,33752,1491912,69739,1085,1562736,33.336581,0.754184,44.202181,13
2021,9,2021-09-01,161,Taiwan (Formosa),16,5,216,70,0,286,13.5,0.3125,43.2,1
2021,9,2021-09-01,249,Estados Unidos,138,40,3933,543,0,4476,28.5,0.289855,98.325,1
2021,9,2021-09-01,361,Índia,5346,3836,88206,1779,60,90045,16.499439,0.717546,22.994265,1
2021,9,2021-09-01,365,Indonésia,169825,113707,3768309,99209,2112,3869630,22.189366,0.669554,33.140519,6
2021,9,2021-09-01,386,Itália,287,231,8643,169,38,8850,30.114983,0.804878,37.415584,4
2021,9,2021-09-01,670,Romênia,122,472,7861,515,70,8446,64.434426,3.868852,16.654661,2
2021,9,2021-09-01,858,Vietnã,215430,137877,4943055,226880,3191,5173126,22.945063,0.640008,35.851193,11
2021,10,2021-10-01,081,Bangladesh,16011,8161,108592,2509,259,111360,6.782337,0.509712,13.306212,1
2021,10,2021-10-01,098,Bósnia-Herzegovina,312,222,12841,1946,6,14793,41.157051,0.711538,57.842342,1
2021,10,2021-10-01,141,Camboja,4316,7390,99101,15612,180,114893,22.961307,1.712234,13.410149,4
2021,10,2021-10-01,160,China,42948,31750,1383383,62672,767,1446822,32.21065,0.739266,43.571118,16
2021,10,2021-10-01,361,Índia,21608,16231,403547,7016,164,410727,18.675815,0.751157,24.862732,1
2021,10,2021-10-01,365,Indonésia,105506,73178,2433231,52344,1033,2486608,23.062489,0.693591,33.250854,8
2021,10,2021-10-01,386,Itália,1760,1567,109815,1069,266,111150,62.394886,0.890341,70.07977,3
2021,10,2021-10-01,607,Portugal,6,8,144,20,0,164,24.0,1.333333,18.0,1
2021,10,2021-10-01,670,Romênia,230,227,16683,227,37,16947,72.534783,0.986957,73.493392,1
2021,10,2021-10-01,858,Vietnã,86536,54132,1844969,117457,1100,1963526,21.320248,0.625543,34.082779,12
2021,11,2021-11-01,081,Bangladesh,20323,8621,109023,3551,34,112608,5.364513,0.424199,12.646213,1
2021,11,2021-11-01,098,Bósnia-Herzegovina,3931,2827,248588,5838,101,254527,63.237853,0.719155,87.933498,1
2021,11,2021-11-01,105,Brasil,1125,4680,70357,925,286,71568,62.539556,4.16,15.033547,1
2021,11,2021-11-01,141,Camboja,175,164,9418,67,22,9507,53.817143,0.937143,57.426829,1
2021,11,2021-11-01,160,China,33365,25906,1108163,55786,476,1164425,33.213337,0.776442,42.776307,12
2021,11,2021-11-01,351,Hong Kong,50,36,711,54,0,765,14.22,0.72,19.75,1
2021,11,2021-11-01,361,Índia,16093,11969,299131,5150,121,304402,18.587647,0.74374,24.992146,1
2021,11,2021-11-01,365,Indonésia,74527,51577,1895524,34027,811,1930362,25.434057,0.692058,36.751343,4
2021,11,2021-11-01,386,Itália,6,8,150,12,0,162,25.0,1.333333,18.75,1
2021,11,2021-11-01,820,Tunísia,17,10,2215,65,2,2282,130.294118,0.588235,221.5,2
2021,11,2021-11-01,858,Vietnã,69394,48872,1762525,164006,1084,1927615,25.39881,0.704268,36.064106,9
2021,12,2021-12-01,081,Bangladesh,14172,6562,85182,2707,0,87889,6.010584,0.463026,12.981103,1
2021,12,2021-12-01,098,Bósnia-Herzegovina,954,675,50296,1946,21,52263,52.721174,0.707547,74.512593,1
2021,12,2021-12-01,105,Brasil,9,9,222,9,0,231,24.666667,1.0,24.666667,1
2021,12,2021-12-01,141,Camboja,6887,3747,110935,7361,60,118356,16.107884,0.544069,29.606352,2
2021,12,2021-12-01,160,China,25352,20005,989852,62616,487,1052955,39.044336,0.78909,49.48023,10
2021,12,2021-12-01,351,Hong Kong,101,101,2073,370,0,2443,20.524752,1.0,20.524752,1
2021,12,2021-12-01,361,Índia,11790,7797,223431,3572,90,227093,18.950891,0.661323,28.656022,1
2021,12,2021-12-01,365,Indonésia,51550,36164,1202657,29316,547,1232520,23.329913,0.701532,33.255641,7
2021,12,2021-12-01,386,Itália,2147,1564,66248,536,0,66784,30.856078,0.728458,42.358056,4
2021,12,2021-12-01,776,Tailândia,1074,5118,67209,10914,154,78277,62.578212,4.765363,13.131887,1
2021,12,2021-12-01,820,Tunísia,1,1,180,6,0,186,180.0,1.0,180.0,1
2021,12,2021-12-01,858,Vietnã,206863,138374,4237919,158925,1808,4398652,20.486597,0.668916,30.626556,8
2022,1,2022-01-01,069,Austrália,5,2,134,26,0,160,26.8,0.4,67.0,1
2022,1,2022-01-01,081,Bangladesh,10187,4724,68487,1862,10,70359,6.72298,0.463728,14.497671,1
2022,1,2022-01-01,098,Bósnia-Herzegovina,820,900,69591,1161,154,70906,84.867073,1.097561,77.323333,1
2022,1,2022-01-01,105,Brasil,4,0,88,0,0,88,22.0,0.0,,1
2022,1,2022-01-01,141,Camboja,5966,3891,110591,7742,44,118377,18.536876,0.652196,28.422256,4
2022,1,2022-01-01,160,China,33496,25300,1212137,77087,432,1289656,36.187515,0.755314,47.910553,9
2022,1,2022-01-01,161,Taiwan (Formosa),2,1,272,3,1,276,136.0,0.5,272.0,1
2022,1,2022-01-01,246,Eslovênia,181,56,9937,1272,0,11209,54.900552,0.309392,177.446429,1
2022,1,2022-01-01,361,Índia,20394,14476,390136,6515,158,396809,19.12994,0.709817,26.950539,1
2022,1,2022-01-01,365,Indonésia,116972,81871,2740057,55498,1148,2796703,23.424897,0.69992,33.46798,5
2022,1,2022-01-01,386,Itália,788,496,70277,436,0,70713,89.18401,0.629442,141.6875,1
2022,1,2022-01-01,670,Romênia,18,49,796,31,0,827,44.222222,2.722222,16.244898,1
2022,1,2022-01-01,858,Vietnã,209580,148436,5417508,289577,2654,5709739,25.849356,0.708255,36.497265,10
2022,2,2022-02-01,081,Bangladesh,6071,2830,40735,976,9,41720,6.709768,0.466151,14.393993,1
2022,2,2022-02-01,098,Bósnia-Herzegovina,767,537,36737,2851,16,39604,47.897001,0.70013,68.411546,2
2022,2,2022-02-01,141,Camboja,11371,12334,216097,23977,227,240301,19.004221,1.084689,17.520431,3
2022,2,2022-02-01,160,China,24265,15986,850808,51401,271,902480,35.063177,0.658809,53.222069,8
2022,2,2022-02-01,161,Taiwan (Formosa),330,350,12728,1290,32,14050,38.569697,1.060606,36.365714,1
2022,2,2022-02-01,190,Coreia do Sul,26,18,573,931,50,1554,22.038462,0.692308,31.833333,1
2022,2,2022-02-01,249,Estados Unidos,3,2,400,12,0,412,133.333333,0.666667,200.0,1
2022,2,2022-02-01,361,Índia,7661,5179,132031,4379,101,136511,17.234173,0.676021,25.493532,2
2022,2,2022-02-01,365,Indonésia,91573,67154,2324084,44541,1054,2369679,25.379577,0.733338,34.608274,5
2022,2,2022-02-01,386,Itália,685,1846,60449,1263,6,61718,88.246715,2.694891,32.745937,2
2022,2,2022-02-01,820,Tunísia,7,4,879,7,1,887,125.571429,0.571429,219.75,1
2022,2,2022-02-01,858,Vietnã,208331,138442,5372903,251892,2732,5627527,25.790223,0.664529,38.809776,10
2022,3,2022-03-01,081,Bangladesh,5238,2327,35773,1133,18,36924,6.829515,0.444254,15.373012,1
2022,3,2022-03-01,105,Brasil,8,202,210,57,0,267,26.25,25.25,1.039604,1
2022,3,2022-03-01,141,Camboja,8643,5590,187458,9502,79,197039,21.688997,0.646766,33.534526,4
2022,3,2022-03-01,160,China,42317,38045,1311505,96889,315,1408709,30.992391,0.899048,34.472467,11
2022,3,2022-03-01,249,Estados Unidos,6,3,234,38,0,272,39.0,0.5,78.0,1
2022,3,2022-03-01,361,Índia,12063,9938,247497,3865,100,251462,20.517036,0.823841,24.904105,1
2022,3,2022-03-01,365,Indonésia,142720,101100,3737582,108344,1734,3847660,26.188215,0.70838,36.969159,7
2022,3,2022-03-01,386,Itália,1229,1152,96982,1798,178,98958,78.91131,0.937347,84.185764,4
2022,3,2022-03-01,628,Reino Unido,1,4,225,33,0,258,225.0,4.0,56.25,1
2022,3,2022-03-01,670,Romênia,40,41,2923,47,6,2976,73.075,1.025,71.292683,1
2022,3,2022-03-01,820,Tunísia,2,2,282,10,0,292,141.0,1.0,141.0,2
2022,3,2022-03-01,858,Vietnã,269861,197374,8123852,527483,4985,8656320,30.103839,0.731391,41.159687,14
2022,4,2022-04-01,081,Bangladesh,12825,5638,90888,2152,46,93086,7.086784,0.43961,16.12061,2
2022,4,2022-04-01,098,Bósnia-Herzegovina,1536,1070,99431,3714,41,103186,64.733724,0.696615,92.926168,1
2022,4,2022-04-01,141,Camboja,13754,14532,261457,27984,282,289723,19.009525,1.056565,17.991811,5
2022,4,2022-04-01,160,China,36784,29751,1220078,62014,405,1282497,33.168715,0.808803,41.009647,5
2022,4,2022-04-01,161,Taiwan (Formosa),10,36,2372,64,14,2450,237.2,3.6,65.888889,1
2022,4,2022-04-01,190,Coreia do Sul,115,102,1429,84,0,1513,12.426087,0.886957,14.009804,1
2022,4,2022-04-01,249,Estados Unidos,157,83,1616,68,0,1684,10.292994,0.528662,19.46988,1
2022,4,2022-04-01,361,Índia,12494,9634,276089,7034,186,283309,22.097727,0.77109,28.657775,2
2022,4,2022-04-01,365,Indonésia,146589,95905,3198931,66042,1323,3266296,21.822449,0.654244,33.355206,6
2022,4,2022-04-01,386,Itália,97,80,7842,212,0,8054,80.845361,0.824742,98.025,1
2022,4,2022-04-01,493,México,15000,6150,36438,500,0,36938,2.4292,0.41,5.924878,1
2022,4,2022-04-01,820,Tunísia,1,1,142,5,0,147,142.0,1.0,142.0,1
2022,4,2022-04-01,858,Vietnã,289173,212933,9473417,373253,5454,9852124,32.760379,0.736352,44.490131,10
2022,5,2022-05-01,081,Bangladesh,8888,3231,59802,1562,31,61395,6.728398,0.363524,18.508821,1
2022,5,2022-05-01,093,Mianmar,1642,3143,50860,7923,6,58789,30.974421,1.914129,16.181992,2
2022,5,2022-05-01,111,Bulgária,16,15,1026,193,0,1219,64.125,0.9375,68.4,1
2022,5,2022-05-01,141,Camboja,9220,5591,237460,16233,401,254094,25.754881,0.606399,42.47183,6
2022,5,2022-05-01,160,China,23328,15475,821153,20072,404,841629,35.200317,0.663366,53.063199,7
2022,5,2022-05-01,161,Taiwan (Formosa),134,137,7945,34,18,7997,59.291045,1.022388,57.992701,1
2022,5,2022-05-01,249,Estados Unidos,3,2,163,22,3,188,54.333333,0.666667,81.5,1
2022,5,2022-05-01,361,Índia,13746,8651,262153,3761,106,266020,19.071221,0.629347,30.303202,1
2022,5,2022-05-01,365,Indonésia,168976,104805,3615462,84060,1641,3701163,21.396305,0.620236,34.497037,7
2022,5,2022-05-01,386,Itália,1057,914,29214,448,9,29671,27.6386,0.864711,31.962801,1
2022,5,2022-05-01,628,Reino Unido,329,99,584,1020,0,1604,1.775076,0.300912,5.89899,1
2022,5,2022-05-01,670,Romênia,42,114,1765,70,0,1835,42.02381,2.714286,15.482456,1
2022,5,2022-05-01,858,Vietnã,245431,180526,7496484,300943,4063,7801490,30.544161,0.735547,41.525786,13
2022,6,2022-06-01,081,Bangladesh,6976,2436,49283,1276,44,50603,7.06465,0.349197,20.231117,1
2022,6,2022-06-01,093,Mianmar,837,451,13079,778,6,13863,15.626045,0.538829,29.0,1
2022,6,2022-06-01,098,Bósnia-Herzegovina,2080,1416,151935,1946,61,153942,73.045673,0.680769,107.298729,1
2022,6,2022-06-01,141,Camboja,2630,1985,63470,3037,38,66545,24.13308,0.754753,31.974811,6
2022,6,2022-06-01,160,China,33546,26844,1048870,49318,487,1098675,31.266619,0.800215,39.072791,11
2022,6,2022-06-01,161,Taiwan (Formosa),3,3,209,75,0,284,69.666667,1.0,69.666667,2
2022,6,2022-06-01,249,Estados Unidos,1,2,180,170,0,350,180.0,2.0,90.0,1
2022,6,2022-06-01,361,Índia,7524,5856,161652,10887,189,172728,21.484848,0.778309,27.604508,3
2022,6,2022-06-01,365,Indonésia,92002,62236,2061462,42719,948,2105129,22.406709,0.676464,33.123305,6
2022,6,2022-06-01,386,Itália,631,1780,83529,3136,151,86816,132.375594,2.820919,46.926404,5
2022,6,2022-06-01,420,Laos,533,614,20140,838,22,21000,37.786116,1.15197,32.801303,2
2022,6,2022-06-01,607,Portugal,28,21,1044,30,1,1075,37.285714,0.75,49.714286,1
2022,6,2022-06-01,858,Vietnã,274241,201025,8368165,410343,5021,8783529,30.513909,0.733023,41.627484,12
2022,7,2022-07-01,081,Bangladesh,6037,3385,42930,4250,46,47226,7.111148,0.560709,12.682422,2
2022,7,2022-07-01,098,Bósnia-Herzegovina,1961,1284,148004,4857,61,152922,75.473738,0.654768,115.267913,1
2022,7,2022-07-01,105,Brasil,35,2,886,3,0,889,25.314286,0.057143,443.0,1
2022,7,2022-07-01,141,Camboja,10640,6379,225150,24702,294,250146,21.160714,0.59953,35.295501,2
2022,7,2022-07-01,160,China,25958,20587,1040389,40892,418,1081699,40.079706,0.793089,50.536212,11
2022,7,2022-07-01,161,Taiwan (Formosa),892,717,37216,2558,100,39874,41.721973,0.803812,51.90516,3
2022,7,2022-07-01,249,Estados Unidos,4,1,175,11,0,186,43.75,0.25,175.0,2
2022,7,2022-07-01,361,Índia,2634,2089,63852,1907,26,65785,24.241458,0.79309,30.565821,1
2022,7,2022-07-01,365,Indonésia,83735,58900,2120255,72669,947,2193871,25.321013,0.70341,35.997538,5
2022,7,2022-07-01,386,Itália,752,2505,98938,3143,0,102081,131.566489,3.331117,39.496208,4
2022,7,2022-07-01,420,Laos,84,149,3372,157,4,3533,40.142857,1.77381,22.630872,1
2022,7,2022-07-01,858,Vietnã,200533,139661,5413476,456569,3036,5873081,26.995437,0.696449,38.761544,12
2022,8,2022-08-01,081,Bangladesh,2571,868,18004,1486,20,19510,7.002723,0.337612,20.741935,2
2022,8,2022-08-01,093,Mianmar,821,402,10109,711,3,10823,12.313033,0.489647,25.146766,2
2022,8,2022-08-01,098,Bósnia-Herzegovina,658,473,32665,2828,14,35507,49.642857,0.718845,69.059197,1
2022,8,2022-08-01,141,Camboja,10678,6517,256491,17730,277,274498,24.020509,0.61032,39.35722,3
2022,8,2022-08-01,160,China,35503,28191,1097455,52194,275,1149924,30.911613,0.794046,38.929268,9
2022,8,2022-08-01,161,Taiwan (Formosa),559,393,18733,1291,51,20075,33.511628,0.703041,47.666667,2
2022,8,2022-08-01,249,Estados Unidos,30,2,1516,5,0,1521,50.533333,0.066667,758.0,1
2022,8,2022-08-01,361,Índia,4470,3794,88530,2639,36,91205,19.805369,0.84877,23.334212,1
2022,8,2022-08-01,365,Indonésia,98834,68102,2503437,116217,1171,2620825,25.329714,0.689054,36.76011,6
2022,8,2022-08-01,386,Itália,2678,2063,92362,1588,91,94041,34.489171,0.770351,44.770722,5
2022,8,2022-08-01,420,Laos,55,77,2056,81,2,2139,37.381818,1.4,26.701299,1
2022,8,2022-08-01,670,Romênia,8,21,325,12,0,337,40.625,2.625,15.47619,1
2022,8,2022-08-01,776,Tailândia,160,94,3991,1555,2,5548,24.94375,0.5875,42.457447,2
2022,8,2022-08-01,858,Vietnã,253909,181399,7187310,494122,4444,7685876,28.306637,0.714425,39.621552,10
2022,9,2022-09-01,081,Bangladesh,49588,23626,390016,34336,231,424583,7.865129,0.476446,16.507915,1
2022,9,2022-09-01,093,Mianmar,2396,1232,37693,3842,13,41548,15.731636,0.51419,30.594968,2
2022,9,2022-09-01,141,Camboja,14170,13637,259779,37786,247,297812,18.333028,0.962385,19.049571,6
2022,9,2022-09-01,160,China,31984,21929,1135983,54300,400,1190683,35.517227,0.685624,51.802773,9
2022,9,2022-09-01,190,Coreia do Sul,1050,388,3150,290,0,3440,3.0,0.369524,8.118557,1
2022,9,2022-09-01,249,Estados Unidos,5,0,276,1,0,277,55.2,0.0,,1
2022,9,2022-09-01,361,Índia,5880,4301,122909,4334,57,127300,20.902891,0.731463,28.576843,2
2022,9,2022-09-01,365,Indonésia,125316,85857,2957137,124180,1233,3082550,23.597442,0.685124,34.442585,7
2022,9,2022-09-01,386,Itália,102,49,3689,35,4,3728,36.166667,0.480392,75.285714,1
2022,9,2022-09-01,420,Laos,2,3,73,4,0,77,36.5,1.5,24.333333,1
2022,9,2022-09-01,858,Vietnã,346753,252123,9573333,515233,5374,10093940,27.608508,0.727097,37.970883,11
2022,10,2022-10-01,081,Bangladesh,6452,3670,55320,5772,0,61092,8.574086,0.568816,15.073569,1
2022,10,2022-10-01,098,Bósnia-Herzegovina,568,339,41190,3903,12,45105,72.517606,0.596831,121.504425,2
2022,10,2022-10-01,141,Camboja,25629,15659,490703,46596,272,537571,19.146397,0.610988,31.336803,2
2022,10,2022-10-01,160,China,59940,40674,2380402,110677,1088,2492167,39.71308,0.678579,58.523922,11
2022,10,2022-10-01,361,Índia,9392,7984,186862,5747,68,192677,19.895869,0.850085,23.404559,3
2022,10,2022-10-01,365,Indonésia,145639,105467,3516837,174318,1447,3692602,24.147632,0.724167,33.345378,9
2022,10,2022-10-01,386,Itália,1632,1256,56572,667,0,57239,34.664216,0.769608,45.041401,1
2022,10,2022-10-01,858,Vietnã,310635,241730,8845188,492797,4365,9342350,28.474538,0.77818,36.591189,15
2022,11,2022-11-01,081,Bangladesh,9298,4770,70340,5460,0,75800,7.565068,0.513014,14.746331,1
2022,11,2022-11-01,093,Mianmar,5219,2646,48592,5643,17,54252,9.310596,0.506994,18.364324,2
2022,11,2022-11-01,141,Camboja,20525,12535,381538,40904,208,422650,18.58894,0.610719,30.437814,3
2022,11,2022-11-01,160,China,11094,7112,378801,12188,137,391126,34.144673,0.641067,53.262233,11
2022,11,2022-11-01,195,Croácia,14,24,374,11,0,385,26.714286,1.714286,15.583333,1
2022,11,2022-11-01,246,Eslovênia,187,66,11274,578,0,11852,60.28877,0.352941,170.818182,1
2022,11,2022-11-01,361,Índia,2814,2157,70153,6253,114,76520,24.929993,0.766525,32.523412,2
2022,11,2022-11-01,365,Indonésia,102180,71953,2105356,188603,873,2294832,20.604384,0.704179,29.260156,6
2022,11,2022-11-01,386,Itália,431,438,38934,884,54,39872,90.334107,1.016241,88.890411,3
2022,11,2022-11-01,670,Romênia,48,105,5318,83,0,5401,110.791667,2.1875,50.647619,2
2022,11,2022-11-01,858,Vietnã,349557,255201,9099453,605393,5571,9710417,26.031385,0.73007,35.656024,15
2022,12,2022-12-01,081,Bangladesh,9171,3676,72158,6068,0,78226,7.868062,0.400829,19.629489,1
2022,12,2022-12-01,093,Mianmar,6514,6428,129234,10365,30,139629,19.839423,0.986798,20.104854,2
2022,12,2022-12-01,105,Brasil,19,1,512,0,0,512,26.947368,0.052632,512.0,1
2022,12,2022-12-01,141,Camboja,15781,9021,271075,16816,139,288030,17.177302,0.571637,30.049329,4
2022,12,2022-12-01,160,China,32711,22965,962510,45847,501,1008858,29.424658,0.702057,41.91204,12
2022,12,2022-12-01,161,Taiwan (Formosa),19,23,290,31,0,321,15.263158,1.210526,12.608696,1
2022,12,2022-12-01,365,Indonésia,149156,93822,3306384,186734,1270,3494388,22.167288,0.629019,35.241031,6
2022,12,2022-12-01,386,Itália,2120,1737,121308,2091,0,123399,57.220755,0.81934,69.837651,3
2022,12,2022-12-01,399,Japão,264,162,19013,145,14,19172,72.018939,0.613636,117.364198,1
2022,12,2022-12-01,670,Romênia,130,134,9119,186,0,9305,70.146154,1.030769,68.052239,1
2022,12,2022-12-01,776,Tailândia,218,98,4179,196,14,4389,19.169725,0.449541,42.642857,1
2022,12,2022-12-01,858,Vietnã,449733,304428,11653261,683517,6276,12343054,25.91151,0.676908,38.279202,15
2023,1,2023-01-01,023,Alemanha,1,1,191,70,0,261,191.0,1.0,191.0,1
2023,1,2023-01-01,069,Austrália,38,17,736,62,0,798,19.368421,0.447368,43.294118,1
2023,1,2023-01-01,081,Bangladesh,8870,3419,69182,5791,49,75022,7.799549,0.385457,20.234572,2
2023,1,2023-01-01,093,Mianmar,3185,1939,42231,3423,15,45669,13.259341,0.608791,21.779783,2
2023,1,2023-01-01,098,Bósnia-Herzegovina,5340,3681,396030,4516,106,400652,74.162921,0.689326,107.587612,3
2023,1,2023-01-01,141,Camboja,5630,4154,96352,5582,45,101979,17.114032,0.737833,23.194993,3
2023,1,2023-01-01,160,China,36452,25081,1486973,45835,526,1533334,40.792631,0.688056,59.286831,13
2023,1,2023-01-01,195,Croácia,1,1,126,1,0,127,126.0,1.0,126.0,1
2023,1,2023-01-01,245,Espanha,2,1,105,20,0,125,52.5,0.5,105.0,1
2023,1,2023-01-01,361,Índia,28510,19539,628649,18019,220,646888,22.050123,0.685338,32.174062,1
2023,1,2023-01-01,365,Indonésia,206720,146389,4832893,212577,1745,5047215,23.378933,0.708151,33.014045,10
2023,1,2023-01-01,386,Itália,871,2298,82544,1730,13,84287,94.769231,2.638347,35.91993,2
2023,1,2023-01-01,858,Vietnã,523058,348318,14378338,567419,6355,14952112,27.488994,0.665926,41.279342,13
2023,2,2023-02-01,081,Bangladesh,3285,1344,28983,1733,20,30736,8.822831,0.409132,21.564732,2
2023,2,2023-02-01,093,Mianmar,180,120,3296,272,1,3569,18.311111,0.666667,27.466667,1
2023,2,2023-02-01,141,Camboja,7300,4821,118065,5204,57,123326,16.173288,0.660411,24.489732,3
2023,2,2023-02-01,160,China,21002,15178,982965,24230,442,1007637,46.8034,0.722693,64.762485,8
2023,2,2023-02-01,161,Taiwan (Formosa),45,52,4860,223,15,5098,108.0,1.155556,93.461538,2
2023,2,2023-02-01,190,Coreia do Sul,2,1,136,318,0,454,68.0,0.5,136.0,1
2023,2,2023-02-01,361,Índia,21631,14907,463629,11451,128,475208,21.433544,0.68915,31.101429,3
2023,2,2023-02-01,365,Indonésia,163602,107340,3510335,177951,1283,3689569,21.456553,0.656104,32.702953,8
2023,2,2023-02-01,386,Itália,335,364,26583,820,55,27458,79.352239,1.086567,73.03022,1
2023,2,2023-02-01,399,Japão,264,167,18798,35,14,18847,71.204545,0.632576,112.562874,1
2023,2,2023-02-01,455,Malásia,50,85,1618,1381,17,3016,32.36,1.7,19.035294,1
2023,2,2023-02-01,764,Suécia,208,205,1983,95,1,2079,9.533654,0.985577,9.673171,1
2023,2,2023-02-01,858,Vietnã,365136,242970,10579124,314197,5211,10898532,28.973106,0.665423,43.540865,13
2023,3,2023-03-01,081,Bangladesh,5708,2243,48835,2969,33,51837,8.555536,0.392957,21.77218,2
2023,3,2023-03-01,093,Mianmar,1792,960,13830,1750,5,15585,7.717634,0.535714,14.40625,1
2023,3,2023-03-01,098,Bósnia-Herzegovina,147,1,8963,59,0,9022,60.972789,0.006803,8963.0,1
2023,3,2023-03-01,141,Camboja,4350,2352,116756,3012,77,119845,26.84046,0.54069,49.641156,3
2023,3,2023-03-01,160,China,23323,16823,1082219,27085,364,1109668,46.401363,0.721305,64.329727,15
2023,3,2023-03-01,161,Taiwan (Formosa),194,166,22909,121,53,23083,118.087629,0.85567,138.006024,1
2023,3,2023-03-01,249,Estados Unidos,24,17,412,60,0,472,17.166667,0.708333,24.235294,2
2023,3,2023-03-01,361,Índia,7164,4447,139098,4300,39,143437,19.416248,0.620743,31.279065,2
2023,3,2023-03-01,365,Indonésia,53050,32104,1085297,44131,443,1129871,20.458002,0.605165,33.805663,8
2023,3,2023-03-01,386,Itália,104,70,7545,228,1,7774,72.548077,0.673077,107.785714,2
